SiteType,SiteType_EN,SiteName,SiteName_EN,PostCode
с.,s.,СТАРОЗАГОРСКИ БАНИ,STAROZAGORSKI BANI,6062
с.,s.,СТАРОПАТИЦА,STAROPATITSA,3822
с.,s.,СТАРОСЕЛ,STAROSEL,4175
с.,s.,СТАРОСЕЛЕЦ,STAROSELETS,9226
с.,s.,СТАРОСЕЛЦИ,STAROSELTSI,5865
с.,s.,СТАРЦЕВО,STARTSEVO,4987
с.,s.,СТАРЧЕВО,STARCHEVO,2861
с.,s.,СТАРЧИЩЕ,STARCHISHTE,7963
с.,s.,СТЕВРЕК,STEVREK,7960
с.,s.,СТЕЖЕРОВО,STEZHEROVO,5920
с.,s.,СТЕНСКО,STENSKO,2566
с.,s.,СТЕФАН КАРАДЖА,STEFAN KARADZHA,9293
с.,s.,СТЕФАН КАРАДЖА,STEFAN KARADZHA,7633
с.,s.,СТЕФАН КАРАДЖА,STEFAN KARADZHA,9371
с.,s.,СТЕФАН КАРАДЖОВО,STEFAN KARADZHOVO,8725
с.,s.,СТЕФАН СТАМБОЛОВО,STEFAN STAMBOLOVO,5192
с.,s.,СТЕФАНОВО,STEFANOVO,5335
с.,s.,СТЕФАНОВО,STEFANOVO,5581
с.,s.,СТЕФАНОВО,STEFANOVO,2414
с.,s.,СТЕФАНОВО,STEFANOVO,9360
с.,s.,СТИКЪЛ,STIKAL,4712
с.,s.,СТОБ,STOB,2638
с.,s.,СТОЕВО,STOEVO,4266
с.,s.,СТОЕВЦИ,STOEVTSI,5347
с.,s.,СТОЖА,STOZHA,2800
с.,s.,СТОЖЕР,STOZHER,9350
с.,s.,СТОИЛ ВОЙВОДА,STOIL VOYVODA,8940
с.,s.,СТОИЛОВО,STOILOVO,8165
с.,s.,СТОЙКИТЕ,STOYKITE,4715
с.,s.,СТОЙКОВО,STOYKOVO,6341
с.,s.,СТОЙКОВЦИ,STOYKOVTSI,5301
с.,s.,СТОЙНОВО,STOYNOVO,7953
с.,s.,СТОЙНОВСКОТО,STOYNOVSKOTO,5625
с.,s.,СТОЙЧЕВЦИ,STOYCHEVTSI,5081
с.,s.,СТОЙЧОВЦИ,STOYCHOVTSI,5343
с.,s.,СТОКИТЕ,STOKITE,5462
с.,s.,СТОЛЕТОВО,STOLETOVO,4338
с.,s.,СТОЛЕТОВО,STOLETOVO,6054
с.,s.,СТОЛНИК,STOLNIK,2134
с.,s.,СТОЛЪТ,STOLAT,5452
с.,s.,СТОМАНЕВО,STOMANEVO,4822
с.,s.,СТОМАНЕЦИТЕ,STOMANETSITE,5304
с.,s.,СТОМАНЦИ,STOMANTSI,6878
с.,s.,СТОЯН ЗАИМОВО,STOYAN ZAIMOVO,6243
с.,s.,СТОЯН МИХАЙЛОВСКИ,STOYAN MIHAYLOVSKI,9928
с.,s.,СТОЯНОВО,STOYANOVO,6773
с.,s.,СТОЯНОВО,STOYANOVO,3539
с.,s.,СТОЯНОВЦИ,STOYANOVTSI,5084
с.,s.,СТОЯНОВЦИ,STOYANOVTSI,3134
с.,s.,СТРАДАЛОВО,STRADALOVO,2584
с.,s.,СТРАЖА,STRAZHA,4726
с.,s.,СТРАЖА,STRAZHA,7738
с.,s.,СТРАЖАТА,STRAZHATA,5365
с.,s.,СТРАЖЕВЦИ,STRAZHEVTSI,6731
с.,s.,СТРАЖЕЦ,STRAZHETS,7217
с.,s.,СТРАЖЕЦ,STRAZHETS,6954
с.,s.,СТРАЖИЦА,STRAZHITSA,9615
с.,s.,СТРАЖНИЦА,STRAZHNITSA,6710
с.,s.,СТРАНДЖА,STRANDZHA,8758
с.,s.,СТРАНДЖЕВО,STRANDZHEVO,6929
с.,s.,СТРАНСКО,STRANSKO,6428
с.,s.,СТРАХИЛ,STRAHIL,9142
с.,s.,СТРАХИЛ ВОЙВОДА,STRAHIL VOYVODA,6660
с.,s.,СТРАХИЛИЦА,STRAHILITSA,9774
с.,s.,СТРАХИЛОВО,STRAHILOVO,5190
с.,s.,СТРАЦИН,STRATSIN,8222
с.,s.,СТРАШИМИР,STRASHIMIR,4988
с.,s.,СТРАШИМИРОВО,STRASHIMIROVO,9179
с.,s.,СТРЕЗИМИРОВЦИ,STREZIMIROVTSI,2482
с.,s.,СТРЕЛЕЦ,STRELETS,5133
с.,s.,СТРЕЛЕЦ,STRELETS,6058
с.,s.,СТРЕЛКОВО,STRELKOVO,7562
с.,s.,СТРЕЛЦИ,STRELTSI,4152
с.,s.,СТРЕЛЦИ,STRELTSI,8995
с.,s.,СТРЕМОВО,STREMOVO,6683
с.,s.,СТРЕМЦИ,STREMTSI,6680
с.,s.,СТРИЖБА,STRIZHBA,6899
с.,s.,СТРОЕВО,STROEVO,4197
с.,s.,СТРОЙНО,STROYNO,8732
с.,s.,СТРОЙНОВЦИ,STROYNOVTSI,7964
с.,s.,СТРУГЪТ,STRUGAT,5626
с.,s.,СТРУИНДОЛ,STRUINDOL,3919
с.,s.,СТРУИНО,STRUINO,9804
с.,s.,СТРУМА,STRUMA,2806
с.,s.,СТРУМЕШНИЦА,STRUMESHNITSA,2895
с.,s.,СТРУМЯНИ,STRUMYANI,2825
с.,s.,СТРУПЕЦ,STRUPETS,3132
с.,s.,СТРУПЕЦ,STRUPETS,8856
с.,s.,СТРУЯ,STRUYA,8555
с.,s.,СТРЪМЦИ,STRAMTSI,5365
с.,s.,СТРЯМА,STRYAMA,4142
с.,s.,СТУБЕЛ,STUBEL,3490
с.,s.,СТУДЕН ИЗВОР,STUDEN IZVOR,2488
с.,s.,СТУДЕН КЛАДЕНЕЦ,STUDEN KLADENETS,6958
с.,s.,СТУДЕНА,STUDENA,2344
с.,s.,СТУДЕНА,STUDENA,4932
с.,s.,СТУДЕНА,STUDENA,6538
с.,s.,СТУДЕНЕЦ,STUDENETS,7279
с.,s.,СТУДЕНЕЦ,STUDENETS,4878
с.,s.,СТУДЕНИЦА,STUDENITSA,9768
с.,s.,СТУДЕНО БУЧЕ,STUDENO BUCHE,3480
с.,s.,СТЪРГЕЛ,STARGEL,2135
с.,s.,СТЪРМЕН,STARMEN,7124
с.,s.,СТЪРНИЦА,STARNITSA,4957
с.,s.,СУГАРЕВО,SUGAREVO,2820
с.,s.,СУЛИЦА,SULITSA,6062
с.,s.,СУЛТАНИ,SULTANI,5094
с.,s.,СУМЕР,SUMER,3491
с.,s.,СУСАМ,SUSAM,6352
с.,s.,СУХА РЕКА,SUHA REKA,5045
с.,s.,СУХА РЕКА,SUHA REKA,9881
с.,s.,СУХАЧЕ,SUHACHE,5988
с.,s.,СУХОВО,SUHOVO,6794
с.,s.,СУХОДОЛ,SUHODOL,8328
с.,s.,СУХОДОЛ,SUHODOL,7618
с.,s.,СУХОЗЕМ,SUHOZEM,4209
с.,s.,СУХОЛОЕВЦИ,SUHOLOEVTSI,5380
с.,s.,СУХОСТРЕЛ,SUHOSTREL,2736
с.,s.,СУШЕВО,SUSHEVO,7324
с.,s.,СУШИНА,SUSHINA,9868
с.,s.,СУШИЦА,SUSHITSA,2759
с.,s.,СУШИЦА,SUSHITSA,5177
с.,s.,СУШИЦА,SUSHITSA,2558
с.,s.,СЪБКОВЦИ,SABKOVTSI,5099
с.,s.,СЪБОТКОВЦИ,SABOTKOVTSI,5340
с.,s.,СЪБРАНО,SABRANO,8941
с.,s.,СЪДИЕВО,SADIEVO,8522
с.,s.,СЪДИЕВО,SADIEVO,8923
с.,s.,СЪДИЙСКО ПОЛЕ,SADIYSKO POLE,8915
с.,s.,СЪЕДИНЕНИЕ,SAEDINENIE,8430
с.,s.,СЪЕДИНЕНИЕ,SAEDINENIE,6234
с.,s.,СЪЕДИНЕНИЕ,SAEDINENIE,7779
с.,s.,СЪРНАК,SARNAK,6924
с.,s.,СЪРНЕВЕЦ,SARNEVETS,6232
с.,s.,СЪРНЕВО,SARNEVO,8479
с.,s.,СЪРНЕВО,SARNEVO,6268
с.,s.,СЪРНЕГОР,SARNEGOR,4146
с.,s.,СЪРНЕНЦИ,SARNENTSI,5035
с.,s.,СЪРНЕЦ,SARNETS,9482
с.,s.,СЪРНИНО,SARNINO,4799
с.,s.,СЪРНИНО,SARNINO,9562
с.,s.,СЪРНИЦА,SARNITSA,6361
с.,s.,СЪРПОВО,SARPOVO,7578
с.,s.,СЪРЦЕВО,SARTSEVO,8896
с.,s.,СЯНОВО,SYANOVO,7647
с.,s.,СЯРОВЦИ,SYAROVTSI,5380
с.,s.,СЯРЦИ,SYARTSI,6800
с.,s.,ТАБАН,TABAN,2215
с.,s.,ТАБАЧКА,TABACHKA,7085
с.,s.,ТАБАШКА,TABASHKA,5461
с.,s.,ТАВАЛИЧЕВО,TAVALICHEVO,2538
с.,s.,ТАЙМИЩЕ,TAYMISHTE,7983
с.,s.,ТАМАРИНО,TAMARINO,8658
с.,s.,ТАТАРЕВО,TATAREVO,4282
с.,s.,ТАТАРЕВО,TATAREVO,6344
с.,s.,ТАТАРИ,TATARI,5934
с.,s.,ТАТКОВО,TATKOVO,6668
с.,s.,ТАТУЛ,TATUL,6835
с.,s.,ТВЪРДИНЦИ,TVARDINTSI,7755
с.,s.,ТВЪРДИЦА,TVARDITSA,8155
с.,s.,ТВЪРДИЦА,TVARDITSA,9675
с.,s.,ТЕКЕТО,TEKETO,6370
с.,s.,ТЕЛЕРИГ,TELERIG,9420
с.,s.,ТЕЛИШ,TELISH,5990
с.,s.,ТЕЛЧАРКА,TELCHARKA,6850
с.,s.,ТЕМЕНУГА,TEMENUGA,6759
с.,s.,ТЕМЕНУГА,TEMENUGA,5165
с.,s.,ТЕНЕВО,TENEVO,8672
с.,s.,ТЕПАВА,TEPAVA,5554
с.,s.,ТЕПЛЕН,TEPLEN,2935
с.,s.,ТЕРВЕЛ,TERVEL,9769
с.,s.,ТЕРЗИИТЕ,TERZIITE,5035
с.,s.,ТЕРЗИЙСКО,TERZIYSKO,8465
с.,s.,ТЕРЗИЙСКО,TERZIYSKO,5665
с.,s.,ТЕРТЕР,TERTER,7322
с.,s.,ТЕТОВО,TETOVO,7044
с.,s.,ТЕШЕЛ,TESHEL,4810
с.,s.,ТЕШОВО,TESHOVO,2927
с.,s.,ТИКАЛЕ,TIKALE,4729
с.,s.,ТИМАРЕВО,TIMAREVO,9785
с.,s.,ТИНТЯВА,TINTYAVA,6955
с.,s.,ТИПЧЕНИЦА,TIPCHENITSA,3164
с.,s.,ТИТЕВЦИ,TITEVTSI,5070
с.,s.,ТИХОВЕЦ,TIHOVETS,7997
с.,s.,ТИХОМИР,TIHOMIR,6898
с.,s.,ТИХОМИРОВО,TIHOMIROVO,6279
с.,s.,ТИЧА,TICHA,8980
с.,s.,ТИШАНОВО,TISHANOVO,2591
с.,s.,ТИШЕВИЦА,TISHEVITSA,3055
с.,s.,ТИЯНОВЦИ,TIYANOVTSI,3787
с.,s.,ТЛАЧЕНЕ,TLACHENE,3243
с.,s.,ТОДОР ИКОНОМОВО,TODOR IKONOMOVO,9964
с.,s.,ТОДОРЕЦИТЕ,TODORETSITE,5350
с.,s.,ТОДОРИЧЕНЕ,TODORICHENE,5781
с.,s.,ТОДОРОВО,TODOROVO,5887
с.,s.,ТОДОРОВО,TODOROVO,7425
с.,s.,ТОДОРОВЦИ,TODOROVTSI,5045
с.,s.,ТОДОРОВЦИ,TODOROVTSI,5301
с.,s.,ТОДОРЧЕТА,TODORCHETA,5343
с.,s.,ТОДЮВЦИ,TODYUVTSI,5094
с.,s.,ТОКАЧКА,TOKACHKA,6965
с.,s.,ТОЛОВИЦА,TOLOVITSA,3854
с.,s.,ТОМБЕТО,TOMBETO,5080
с.,s.,ТОМПСЪН,TOMPSAN,2285
с.,s.,ТОМЧЕВЦИ,TOMCHEVTSI,5365
с.,s.,ТОНСКО ДАБЕ,TONSKO DABE,2875
с.,s.,ТОПИЛИЩА,TOPILISHTA,5736
с.,s.,ТОПОЛА,TOPOLA,9654
с.,s.,ТОПОЛИ,TOPOLI,9140
с.,s.,ТОПОЛИ ДОЛ,TOPOLI DOL,4454
с.,s.,ТОПОЛИЦА,TOPOLITSA,8549
с.,s.,ТОПОЛКА,TOPOLKA,6968
с.,s.,ТОПОЛНИЦА,TOPOLNITSA,2858
с.,s.,ТОПОЛНИЦА,TOPOLNITSA,2619
с.,s.,ТОПОЛОВЕЦ,TOPOLOVETS,3828
с.,s.,ТОПОЛОВЕЦ,TOPOLOVETS,3936
с.,s.,ТОПОЛОВО,TOPOLOVO,4260
с.,s.,ТОПОЛОВО,TOPOLOVO,6452
с.,s.,ТОПОЛЧАНЕ,TOPOLCHANE,6728
с.,s.,ТОПОЛЧАНЕ,TOPOLCHANE,8880
с.,s.,ТОПОЛЯНЕ,TOPOLYANE,6277
с.,s.,ТОПУЗЕВО,TOPUZEVO,8986
с.,s.,ТОПУЗИ,TOPUZI,5098
с.,s.,ТОПЧИИ,TOPCHII,7261
с.,s.,ТОПЧИЙСКО,TOPCHIYSKO,8582
с.,s.,ТОРБАЛЪЖИТЕ,TORBALAZHITE,5335
с.,s.,ТОРОС,TOROS,5790
с.,s.,ТОТЛЕБЕН,TOTLEBEN,5899
с.,s.,ТОЧИЛАРИ,TOCHILARI,7316
с.,s.,ТОШЕВЦИ,TOSHEVTSI,3825
с.,s.,ТРАВЕ,TRAVE,4933
с.,s.,ТРАВНИК,TRAVNIK,9694
с.,s.,ТРАЙКОВО,TRAYKOVO,3645
с.,s.,ТРАКИЕЦ,TRAKIETS,6369
с.,s.,ТРАКИЙЦИ,TRAKIYTSI,8348
с.,s.,ТРАКИЯ,TRAKIA,6074
с.,s.,ТРАПЕСКОВЦИ,TRAPESKOVTSI,5349
с.,s.,ТРАПИЩЕ,TRAPISHTE,7281
с.,s.,ТРАПОКЛОВО,TRAPOKLOVO,8889
с.,s.,ТРЕБИЩЕ,TREBISHTE,4737
с.,s.,ТРЕКЛЯНО,TREKLYANO,2557
с.,s.,ТРЕМ,TREM,9764
с.,s.,ТРЕСКАВЕЦ,TRESKAVETS,7994
с.,s.,ТРИ КЛАДЕНЦИ,TRI KLADENTSI,3072
с.,s.,ТРИ МОГИЛИ,TRI MOGILI,6682
с.,s.,ТРИ МОГИЛИ,TRI MOGILI,4263
с.,s.,ТРИВОДИЦИ,TRIVODITSI,4222
с.,s.,ТРИГОРЦИ,TRIGORTSI,9645
с.,s.,ТРИГРАД,TRIGRAD,4825
с.,s.,ТРИЛИСТНИК,TRILISTNIK,4141
с.,s.,ТРИФОНОВО,TRIFONOVO,3435
с.,s.,ТРОИЦА,TROITSA,9864
с.,s.,ТРОСКОВО,TROSKOVO,2733
с.,s.,ТРОЯН,TROYAN,6491
с.,s.,ТРОЯНОВО,TROYANOVO,8108
с.,s.,ТРОЯНОВО,TROYANOVO,6270
с.,s.,ТРУД,TRUD,4199
с.,s.,ТРУДОВЕЦ,TRUDOVETS,2160
с.,s.,ТРЪБАЧ,TRABACH,7283
с.,s.,ТРЪНАК,TRANAK,8550
с.,s.,ТРЪНИТО,TRANITO,5307
с.,s.,ТРЪНИЦА,TRANITSA,9925
с.,s.,ТРЪНКОВО,TRANKOVO,6266
с.,s.,ТРЪНКОВО,TRANKOVO,8719
с.,s.,ТРЪНКОВЦИ,TRANKOVTSI,5097
с.,s.,ТРЪНЧОВИЦА,TRANCHOVITSA,5925
с.,s.,ТРЪСТЕНИК,TRASTENIK,7092
с.,s.,ТРЪСТИКА,TRASTIKA,7835
с.,s.,ТРЪСТИКОВО,TRASTIKOVO,8128
с.,s.,ТРЪСТИКОВО,TRASTIKOVO,9134
с.,s.,ТУДЕН,TUDEN,2253
с.,s.,ТУЛОВО,TULOVO,6170
с.,s.,ТУМБАЛОВО,TUMBALOVO,5464
с.,s.,ТУМБЕВЦИ,TUMBEVTSI,5083
с.,s.,ТУРИЯ,TURIA,6157
с.,s.,ТУРКИНЧА,TURKINCHA,5388
с.,s.,ТУРОКОВЦИ,TUROKOVTSI,2468
с.,s.,ТУРЯН,TURYAN,4753
с.,s.,ТУТРАКАНЦИ,TUTRAKANTSI,9275
с.,s.,ТУХОВИЩА,TUHOVISHTA,2939
с.,s.,ТУЧЕНИЦА,TUCHENITSA,5892
с.,s.,ТУШОВИЦА,TUSHOVITSA,9884
с.,s.,ТЪЖА,TAZHA,6160
с.,s.,ТЪКАЧ,TAKACH,9953
с.,s.,ТЪНКА БАРА,TANKA BARA,4983
с.,s.,ТЪНКИ РЪТ,TANKI RAT,5084
с.,s.,ТЪНКОВО,TANKOVO,8237
с.,s.,ТЪНКОВО,TANKOVO,6391
с.,s.,ТЪНКОТО,TANKOTO,4914
с.,s.,ТЪПЧИЛЕЩОВО,TAPCHILESHTOVO,7919
с.,s.,ТЪРГОВИЩЕ,TARGOVISHTE,3953
с.,s.,ТЪРКАШЕНИ,TARKASHENI,5070
с.,s.,ТЪРНА,TARNA,6778
с.,s.,ТЪРНАВА,TARNAVA,3252
с.,s.,ТЪРНАВА,TARNAVA,8699
с.,s.,ТЪРНАК,TARNAK,3249
с.,s.,ТЪРНЕНЕ,TARNENE,5882
с.,s.,ТЪРНИЧЕНИ,TARNICHENI,6158
с.,s.,ТЪРНОВЛАГ,TARNOVLAG,2532
с.,s.,ТЪРНОВЦА,TARNOVTSA,7774
с.,s.,ТЪРНОВЦИ,TARNOVTSI,6850
с.,s.,ТЪРНОВЦИ,TARNOVTSI,7629
с.,s.,ТЪРНОСЛИВКА,TARNOSLIVKA,6763
с.,s.,ТЪРНЯНЕ,TARNYANE,3741
с.,s.,ТЪРСИНО,TARSINO,2586
с.,s.,ТЪРХОВО,TARHOVO,5423
с.,s.,ТЪРЪН,TARAN,4730
с.,s.,ТЮЛЕНОВО,TYULENOVO,9684
с.,s.,ТЮРКМЕН,TYURKMEN,4157
с.,s.,ТЮТЮНЧЕ,TYUTYUNCHE,6850
с.,s.,ТЯНЕВО,TYANEVO,9429
с.,s.,ТЯНЕВО,TYANEVO,6492
с.,s.,УГЛЕДНО,UGLEDNO,7936
с.,s.,УГЛЯРЦИ,UGLYARTSI,2418
с.,s.,УГОРЕЛЕЦ,UGORELETS,5465
с.,s.,УГОРЯЛКОВЦИ,UGORYALKOVTSI,5082
с.,s.,УЗОВО,UZOVO,9554
с.,s.,УЗУНДЖОВО,UZUNDZHOVO,6350
с.,s.,УЗУНИТЕ,UZUNITE,5343
с.,s.,УЗУНОВО,UZUNOVO,4237
с.,s.,УМАРЕВЦИ,UMAREVTSI,5541
с.,s.,УРВАТА,URVATA,5365
с.,s.,УРОВЕНЕ,UROVENE,3064
с.,s.,УРУЧЕВЦИ,URUCHEVTSI,4936
с.,s.,УСОЙКА,USOYKA,2675
с.,s.,УСТИНА,USTINA,4228
с.,s.,УСТРЕМ,USTREM,6563
с.,s.,УСТРЕН,USTREN,6853
с.,s.,УХЛОВИЦА,UHLOVITSA,4769
с.,s.,УШЕВЦИ,USHEVTSI,5035
с.,s.,УШИ,USHI,2557
с.,s.,УШИНЦИ,USHINTSI,7244
с.,s.,ФАБРИКА,FABRIKA,4992
с.,s.,ФАЗАНОВО,FAZANOVO,8272
с.,s.,ФАКИЯ,FAKIA,8340
с.,s.,ФАТОВО,FATOVO,4797
с.,s.,ФЕЛДФЕБЕЛ ДЯНКОВО,FELDFEBEL DYANKOVO,9394
с.,s.,ФИЛАРЕТОВО,FILARETOVO,8982
с.,s.,ФИЛИПОВО,FILIPOVO,2775
с.,s.,ФИЛИПОВО,FILIPOVO,6564
с.,s.,ФИЛИПОВЦИ,FILIPOVTSI,2472
с.,s.,ФЛОРЕНТИН,FLORENTIN,3778
с.,s.,ФОТИНОВО,FOTINOVO,6873
с.,s.,ФОТИНОВО,FOTINOVO,4571
с.,s.,ФРОЛОШ,FROLOSH,2682
с.,s.,ФУРЕН,FUREN,3075
с.,s.,ФЪРГОВО,FARGOVO,2952
с.,s.,ФЪРГОВЦИ,FARGOVTSI,5301
с.,s.,ФЪРЕВЦИ,FAREVTSI,5365
с.,s.,ФЪРТУНИ,FARTUNI,5367
с.,s.,ХАДЖИ ДИМИТЪР,HADZHI DIMITAR,9657
с.,s.,ХАДЖИДИМИТРОВО,HADZHIDIMITROVO,5287
с.,s.,ХАДЖИДИМИТРОВО,HADZHIDIMITROVO,6141
с.,s.,ХАДЖИДИМИТРОВО,HADZHIDIMITROVO,8635
с.,s.,ХАДЖИЕВО,HADZHIEVO,4441
с.,s.,ХАДЖИИТЕ,HADZHIITE,8492
с.,s.,ХАДЖИЙСКО,HADZHIYSKO,6875
с.,s.,ХАЙРЕДИН,HAYREDIN,3357
с.,s.,ХАЛВАДЖИЙСКО,HALVADZHIYSKO,7997
с.,s.,ХАЛОВСКИ КОЛИБИ,HALOVSKI KOLIBI,3837
с.,s.,ХАН АСПАРУХОВО,HAN ASPARUHOVO,6055
с.,s.,ХАН КРУМ,HAN KRUM,9863
с.,s.,ХАНОВО,HANOVO,8668
с.,s.,ХАРАЧЕРИТЕ,HARACHERITE,5340
с.,s.,ХАРВАЛОВЦИ,HARVALOVTSI,5093
с.,s.,ХАСОВИЦА,HASOVITSA,4746
с.,s.,ХВОЙНА,HVOYNA,4890
с.,s.,ХВОСТЯНЕ,HVOSTYANE,2942
с.,s.,ХВЪРЧИЛ,HVARCHIL,2072
с.,s.,ХЕРАКОВО,HERAKOVO,2211
с.,s.,ХИРЕВО,HIREVO,5451
с.,s.,ХИСАР,HISAR,6914
с.,s.,ХИТОВО,HITOVO,9433
с.,s.,ХИТРИНО,HITRINO,9780
с.,s.,ХЛЕВЕНЕ,HLEVENE,5579
с.,s.,ХЛЯБОВО,HLYABOVO,6568
с.,s.,ХОДЖОВЦИ,HODZHOVTSI,6745
с.,s.,ХОТАНЦА,HOTANTSA,7054
с.,s.,ХОТНИЦА,HOTNITSA,5058
с.,s.,ХОТОВО,HOTOVO,2821
с.,s.,ХРАБРИНО,HRABRINO,4111
с.,s.,ХРАБРОВО,HRABROVO,9242
с.,s.,ХРАБРОВО,HRABROVO,9618
с.,s.,ХРАБЪРСКО,HRABARSKO,2224
с.,s.,ХРАСНА,HRASNA,2824
с.,s.,ХРАСТОВО,HRASTOVO,6929
с.,s.,ХРИСТИЯНОВО,HRISTIYANOVO,6072
с.,s.,ХРИСТО ДАНОВО,HRISTO DANOVO,4339
с.,s.,ХРИСТОВЦИ,HRISTOVTSI,5070
с.,s.,ХРИСТОВЦИ,HRISTOVTSI,5365
с.,s.,ХРИЩЕНИ,HRISHTENI,6050
с.,s.,ХРОМИЦА,HROMITSA,6782
с.,s.,ХУБАВЕНЕ,HUBAVENE,3135
с.,s.,ХУМА,HUMA,7457
с.,s.,ХУХЛА,HUHLA,6571
с.,s.,ХЪНЕВЦИ,HANEVTSI,5082
с.,s.,ХЪРЛЕЦ,HARLETS,3329
с.,s.,ХЪРСОВО,HARSOVO,2819
с.,s.,ХЪРСОВО,HARSOVO,7451
с.,s.,ХЪРСОВО,HARSOVO,9937
с.,s.,ЦАКОНИЦА,TSAKONITSA,3152
с.,s.,ЦАЛАПИЦА,TSALAPITSA,4218
с.,s.,ЦАНИ ГИНЧЕВО,TSANI GINCHEVO,9957
с.,s.,ЦАПАРЕВО,TSAPAREVO,2834
с.,s.,ЦАР АСЕН,TSAR ASEN,4422
с.,s.,ЦАР АСЕН,TSAR ASEN,7536
с.,s.,ЦАР АСЕН,TSAR ASEN,7849
с.,s.,ЦАР КАЛОЯН,TSAR KALOYAN,4126
с.,s.,ЦАР ПЕТРОВО,TSAR PETROVO,3827
с.,s.,ЦАР САМУИЛ,TSAR SAMUIL,7640
с.,s.,ЦАР СИМЕОНОВО,TSAR SIMEONOVO,3745
с.,s.,ЦАР ШИШМАНОВО,TSAR SHISHMANOVO,3853
с.,s.,ЦАРАЦОВО,TSARATSOVO,4204
с.,s.,ЦАРЕВ БРОД,TSAREV BROD,9747
с.,s.,ЦАРЕВ ДОЛ,TSAREV DOL,7627
с.,s.,ЦАРЕВА ЛИВАДА,TSAREVA LIVADA,5380
с.,s.,ЦАРЕВА ПОЛЯНА,TSAREVA POLYANA,6363
с.,s.,ЦАРЕВЕЦ,TSAREVETS,5282
с.,s.,ЦАРЕВЕЦ,TSAREVETS,3141
с.,s.,ЦАРЕВЕЦ,TSAREVETS,6622
с.,s.,ЦАРЕВЕЦ,TSAREVETS,9367
с.,s.,ЦАРЕВЦИ,TSAREVTSI,9129
с.,s.,ЦАРЕВЦИ,TSAREVTSI,7932
с.,s.,ЦАРИМИР,TSARIMIR,4192
с.,s.,ЦАРИНО,TSARINO,6893
с.,s.,ЦАРИЧИНА,TSARICHINA,2236
с.,s.,ЦАРИЧИНО,TSARICHINO,9614
с.,s.,ЦАРСКИ ИЗВОР,TSARSKI IZVOR,5174
с.,s.,ЦАЦАРОВЦИ,TSATSAROVTSI,4992
с.,s.,ЦАЦАРОВЦИ,TSATSAROVTSI,2220
с.,s.,ЦВЕКЛЮВЦИ,TSVEKLYUVTSI,5094
с.,s.,ЦВЕТИНО,TSVETINO,4630
с.,s.,ЦВЕТКОВА БАРА,TSVETKOVA BARA,3542
с.,s.,ЦВЕТНИЦА,TSVETNITSA,7763
с.,s.,ЦВЯТКОВЦИ,TSVYATKOVTSI,5340
с.,s.,ЦВЯТОВО,TSVYATOVO,6850
с.,s.,ЦЕГРИЛОВЦИ,TSEGRILOVTSI,2479
с.,s.,ЦЕЛИНА,TSELINA,6223
с.,s.,ЦЕНИНО,TSENINO,8916
с.,s.,ЦЕНОВИЧ,TSENOVICH,7575
с.,s.,ЦЕНОВО,TSENOVO,7139
с.,s.,ЦЕНОВО,TSENOVO,6222
с.,s.,ЦЕПЕРАНИТЕ,TSEPERANITE,5035
с.,s.,ЦЕРЕТЕЛЕВО,TSERETELEVO,4189
с.,s.,ЦЕРЕЦЕЛ,TSERETSEL,2286
с.,s.,ЦЕРКОВСКИ,TSERKOVSKI,8472
с.,s.,ЦЕРОВА КОРИЯ,TSEROVA KORIA,5047
с.,s.,ЦЕРОВЕЦ,TSEROVETS,7083
с.,s.,ЦЕРОВИЦА,TSEROVITSA,2567
с.,s.,ЦЕРОВИЩЕ,TSEROVISHTE,7922
с.,s.,ЦЕРОВО,TSEROVO,2722
с.,s.,ЦЕРОВО,TSEROVO,4465
с.,s.,ЦЕРОВО,TSEROVO,2287
с.,s.,ЦИКЛОВО,TSIKLOVO,2666
с.,s.,ЦИРКА,TSIRKA,4939
с.,s.,ЦОНЕВО,TSONEVO,9261
с.,s.,ЦОНКОВЦИ,TSONKOVTSI,5035
с.,s.,ЦРЕШНОВО,TSRESHNOVO,2567
с.,s.,ЦРЪКЛЕВЦИ,TSRAKLEVTSI,2205
с.,s.,ЦРЪНЧА,TSRANCHA,4837
с.,s.,ЦРЪНЧА,TSRANCHA,4419
с.,s.,ЦЪРВАРИЦА,TSARVARITSA,2580
с.,s.,ЦЪРВЕНА ЯБЪЛКА,TSARVENA YABALKA,2576
с.,s.,ЦЪРВЕНДОЛ,TSARVENDOL,2567
с.,s.,ЦЪРВЕНЯНО,TSARVENYANO,2542
с.,s.,ЦЪРВИЩЕ,TSARVISHTE,2624
с.,s.,ЦЪРКВА,TSARKVA,9631
с.,s.,ЦЪРКВИЦА,TSARKVITSA,6844
с.,s.,ЦЪРКВИЦА,TSARKVITSA,9939
с.,s.,ЦЪРКВИЩЕ,TSARKVISHTE,2080
с.,s.,ЧАВДАР,CHAVDAR,2084
с.,s.,ЧАВДАР,CHAVDAR,4829
с.,s.,ЧАВДАРЦИ,CHAVDARTSI,5559
с.,s.,ЧАВДАРЦИ,CHAVDARTSI,5084
с.,s.,ЧАВЕИ,CHAVEI,5345
с.,s.,ЧАВКА,CHAVKA,6880
с.,s.,ЧАЙКА,CHAYKA,9277
с.,s.,ЧАЙКА,CHAYKA,6820
с.,s.,ЧАКАЛАРОВО,CHAKALAROVO,6870
